point,value
5187,-85
5188,-84
5189,-82
5190,-79
5191,-76
5192,-72
5193,-68
5194,-63
5195,-58
5196,-53
5197,-47
5198,-42
5199,-37
5200,-31
5201,-26
5202,-21
5203,-15
5204,-10
5205,-5
5206,0
5207,5
5208,10
5209,15
5210,21
5211,26
5212,32
5213,37
5214,42
5215,48
5216,54
5217,59
5218,65
5219,70
5220,76
5221,82
5222,87
5223,93
5224,99
5225,105
5226,110
5227,116
5228,123
5229,129
5230,135
5231,142
5232,148
5233,154
5234,160
5235,166
5236,171
5237,176
5238,181
5239,184
5240,188
5241,190
5242,192
5243,193
5244,192
5245,191
5246,189
5247,186
5248,181
5249,176
5250,170
5251,164
5252,157
5253,150
5254,142
5255,134
5256,125
5257,117
5258,108
5259,100
5260,91
5261,83
5262,75
5263,68
5264,61
5265,54
5266,47
5267,40
5268,34
5269,28
5270,22
5271,16
5272,10
5273,4
5274,0
5275,-5
5276,-10
5277,-15
5278,-20
5279,-25
5280,-30
5281,-34
5282,-38
5283,-42
5284,-45
5285,-49
5286,-51
5287,-54
5288,-56
5289,-58
5290,-60
5291,-61
5292,-63
5293,-63
5294,-64
5295,-65
5296,-65
5297,-65
5298,-65
5299,-64
5300,-64
5301,-63
5302,-63
5303,-62
5304,-61
5305,-61
5306,-60
5307,-59
5308,-58
5309,-57
5310,-56
5311,-55
5312,-54
5313,-53
5314,-52
5315,-52
5316,-51
5317,-50
5318,-49
5319,-49
5320,-48
5321,-48
5322,-47
5323,-47
5324,-47
5325,-46
5326,-46
5327,-46
5328,-46
5329,-46
5330,-46
5331,-46
5332,-46
5333,-46
5334,-46
5335,-47
5336,-47
5337,-47
5338,-47
5339,-48
5340,-48
5341,-48
5342,-49
5343,-49
5344,-49
5345,-49
5346,-50
5347,-50
5348,-50
5349,-50
5350,-50
5351,-50
5352,-50
5353,-50
5354,-50
5355,-50
5356,-49
5357,-49
5358,-48
5359,-48
5360,-47
5361,-46
5362,-46
5363,-45
5364,-43
5365,-42
5366,-41
5367,-40
5368,-38
5369,-36
5370,-35
5371,-33
5372,-31
5373,-29
5374,-27
5375,-25
5376,-23
5377,-20
5378,-18
5379,-16
5380,-14
5381,-11
5382,-9
5383,-6
5384,-4
5385,-2
5386,0
5387,2
5388,4
5389,7
5390,9
5391,11
5392,13
5393,15
5394,16
5395,18
5396,19
5397,21
5398,22
5399,23
5400,23
5401,24
5402,24
5403,24
5404,24
5405,24
5406,24
5407,23
5408,22
5409,20
5410,19
5411,17
5412,15
5413,13
5414,11
5415,8
5416,5
5417,2
5418,0
5419,-3
5420,-6
5421,-10
5422,-14
5423,-17
5424,-21
5425,-25
5426,-29
5427,-33
5428,-37
5429,-41
5430,-45
5431,-49
5432,-54
5433,-58
5434,-62
5435,-66
5436,-71
5437,-74
5438,-78
5439,-82
5440,-85
5441,-88
5442,-90
5443,-92
5444,-93
5445,-94
5446,-94
5447,-93
5448,-92
5449,-91
5450,-89
5451,-86
5452,-84
5453,-82
5454,-80
5455,-79
5456,-79
5457,-80
5458,-82
5459,-84
5460,-87
5461,-89
5462,-90
5463,-89
5464,-87
5465,-82
5466,-77
5467,-73
5468,-71
5469,-74
5470,-84
5471,-100
5472,-125
5473,-157
5474,-192
5475,-228
5476,-258
5477,-277
5478,-278
5479,-257
5480,-210
5481,-136
5482,-41
5483,69
5484,188
5485,316
5486,455
5487,600
5488,736
5489,837
5490,875
5491,837
5492,732
5493,586
5494,430
5495,281
5496,148
5497,27
5498,-85
5499,-186
5500,-268
5501,-325
5502,-355
5503,-361
5504,-347
5505,-320
5506,-282
5507,-240
5508,-197
5509,-158
5510,-124
5511,-98
5512,-78
5513,-66
5514,-60
5515,-60
5516,-64
5517,-71
5518,-79
5519,-86
5520,-92
5521,-96
5522,-97
5523,-96
5524,-92
5525,-85
5526,-78
5527,-71
5528,-64
5529,-59
5530,-55
5531,-53
5532,-52
5533,-53
5534,-55
5535,-57
5536,-59
5537,-60
5538,-61
5539,-60
5540,-60
5541,-58
5542,-56
5543,-54
5544,-52
5545,-49
5546,-46
5547,-43
5548,-39
5549,-35
5550,-32
5551,-28
5552,-25
5553,-21
5554,-18
5555,-15
5556,-12
5557,-9
5558,-7
5559,-4
5560,-1
5561,1
5562,4
5563,7
5564,10
5565,14
5566,17
5567,21
5568,26
5569,30
5570,35
5571,41
5572,47
5573,53
5574,60
5575,67
5576,74
5577,80
5578,88
5579,95
5580,102
5581,109
5582,116
5583,123
5584,130
5585,137
5586,144
5587,150
5588,156
5589,161
5590,166
5591,171
5592,175
5593,179
5594,182
5595,185
5596,187
5597,189
5598,190
5599,190
5600,190
5601,188
5602,186
5603,184
5604,180
5605,177
5606,172
5607,168
5608,162
5609,157
5610,151
5611,145
5612,138
5613,131
5614,124
5615,117
5616,110
5617,103
5618,96
5619,89
5620,82
5621,75
5622,68
5623,61
5624,54
5625,48
5626,41
5627,34
5628,28
5629,22
5630,16
5631,10
5632,5
5633,0
5634,-5
5635,-10
5636,-14
5637,-19
5638,-23
5639,-26
5640,-30
5641,-33
5642,-36
5643,-38
5644,-40
5645,-42
5646,-43
5647,-44
5648,-45
5649,-46
5650,-46
5651,-46
5652,-46
5653,-45
5654,-45
5655,-44
5656,-43
5657,-42
5658,-41
5659,-40
5660,-39
5661,-38
5662,-37
5663,-36
5664,-34
5665,-33
5666,-32
5667,-31
5668,-29
5669,-28
5670,-27
5671,-26
5672,-26
5673,-25
5674,-24
5675,-24
5676,-23
5677,-23
5678,-23
5679,-22
5680,-22
5681,-22
5682,-23
5683,-23
5684,-23
5685,-23
5686,-24
5687,-24
5688,-25
5689,-26
5690,-26
5691,-27
5692,-28
5693,-28
5694,-29
5695,-30
5696,-30
5697,-31
5698,-32
5699,-32
5700,-33
5701,-33
5702,-34
5703,-34
5704,-34
5705,-34
5706,-35
5707,-35
5708,-34
5709,-34
5710,-34
5711,-34
5712,-33
5713,-32
5714,-32
5715,-31
5716,-30
5717,-29
5718,-28
5719,-27
5720,-25
5721,-24
5722,-22
5723,-21
5724,-19
5725,-17
5726,-16
5727,-14
5728,-12
5729,-10
5730,-8
5731,-6
5732,-4
5733,-2
5734,0
5735,0
5736,2
5737,4
5738,6
5739,8
5740,9
5741,11
5742,12
5743,13
5744,14
5745,15
5746,16
5747,17
5748,18
5749,18
5750,18
5751,18
5752,18
5753,18
5754,17
5755,17
5756,16
5757,15
5758,13
5759,12
5760,10
5761,8
5762,6
5763,4
5764,1
5765,0
5766,-3
5767,-6
5768,-10
5769,-13
5770,-16
5771,-20
5772,-23
5773,-27
5774,-31
5775,-35
5776,-39
5777,-42
5778,-46
5779,-51
5780,-55
5781,-59
5782,-63
5783,-67
5784,-71
5785,-75
5786,-78
5787,-82
5788,-85
5789,-88
5790,-91
5791,-93
5792,-95
5793,-97
5794,-98
5795,-98
5796,-98
5797,-98
5798,-97
5799,-96
5800,-95
5801,-93
5802,-92
5803,-91
5804,-91
5805,-91
5806,-92
5807,-94
5808,-98
5809,-102
5810,-107
5811,-111
5812,-115
5813,-118
5814,-118
5815,-116
5816,-112
5817,-107
5818,-102
5819,-99
5820,-101
5821,-110
5822,-125
5823,-148
5824,-176
5825,-209
5826,-239
5827,-262
5828,-272
5829,-263
5830,-232
5831,-176
5832,-95
5833,8
5834,129
5835,260
5836,391
5837,514
5838,618
5839,696
5840,741
5841,751
5842,724
5843,661
5844,568
5845,452
5846,320
5847,183
5848,48
5849,-76
5850,-186
5851,-274
5852,-337
5853,-375
5854,-389
5855,-384
5856,-363
5857,-328
5858,-284
5859,-237
5860,-191
5861,-151
5862,-118
5863,-91
5864,-72
5865,-61
5866,-58
5867,-60
5868,-66
5869,-71
5870,-75
5871,-78
5872,-79
5873,-77
5874,-71
5875,-64
5876,-55
5877,-47
5878,-41
5879,-37
5880,-34
5881,-34
5882,-35
5883,-39
5884,-43
5885,-48
5886,-52
5887,-56
5888,-59
5889,-62
5890,-64
5891,-65
5892,-65
5893,-65
5894,-63
5895,-61
5896,-59
5897,-56
5898,-52
5899,-48
5900,-44
5901,-39
5902,-35
5903,-30
5904,-26
5905,-21
5906,-17
5907,-12
5908,-7
5909,-3
5910,1
5911,6
5912,10
5913,15
5914,20
5915,24
5916,29
5917,34
5918,40
5919,45
5920,51
5921,56
5922,62
5923,68
5924,74
5925,81
5926,87
5927,93
5928,99
5929,106
5930,112
5931,118
5932,124
5933,130
5934,136
5935,142
5936,147
5937,152
5938,157
5939,162
5940,166
5941,170
5942,174
5943,177
5944,180
5945,182
5946,184
5947,186
5948,187
5949,187
5950,188
5951,187
5952,187
5953,185
5954,183
5955,181
5956,179
5957,175
5958,172
5959,168
5960,164
5961,159
5962,154
5963,148
5964,143
5965,137
5966,130
5967,124
5968,117
5969,111
5970,104
5971,97
5972,90
5973,83
5974,76
5975,69
5976,62
5977,55
5978,48
5979,42
5980,35
5981,29
5982,23
5983,18
5984,12
5985,7
5986,3
5987,-1
5988,-5
5989,-9
5990,-13
5991,-16
5992,-19
5993,-21
5994,-24
5995,-26
5996,-27
5997,-29
5998,-30
5999,-31
6000,-31
6001,-32
6002,-32
6003,-32
6004,-31
6005,-31
6006,-30
6007,-30
6008,-29
6009,-28
6010,-27
6011,-26
6012,-25
6013,-24
6014,-23
6015,-22
6016,-20
6017,-19
6018,-18
6019,-17
6020,-16
6021,-15
6022,-14
6023,-13
6024,-13
6025,-12
6026,-11
6027,-11
6028,-10
6029,-10
6030,-10
6031,-9
6032,-9
6033,-9
6034,-9
6035,-9
6036,-9
6037,-8
6038,-8
6039,-8
6040,-8
6041,-8
6042,-8
6043,-8
6044,-8
6045,-8
6046,-8
6047,-7
6048,-7
6049,-7
6050,-6
6051,-5
6052,-5
6053,-4
6054,-3
6055,-2
6056,-1
6057,0
6058,0
6059,1
6060,2
6061,3
6062,5
6063,6
6064,8
6065,9
6066,11
6067,13
6068,14
6069,16
6070,17
6071,19
6072,21
6073,22
6074,24
6075,25
6076,27
6077,28
6078,29
6079,30
6080,32
6081,32
6082,33
6083,34
6084,35
6085,35
6086,35
6087,35
6088,35
6089,35
6090,35
6091,34
6092,34
6093,33
6094,32
6095,31
6096,29
6097,27
6098,26
6099,24
6100,21
6101,19
6102,16
6103,14
6104,11
6105,8
6106,5
6107,1
6108,-1
6109,-4
6110,-8
6111,-12
6112,-15
6113,-19
6114,-23
6115,-27
6116,-30
6117,-34
6118,-38
6119,-42
6120,-46
6121,-50
6122,-54
6123,-58
6124,-62
6125,-65
6126,-69
6127,-72
6128,-76
6129,-79
6130,-81
6131,-84
6132,-86
6133,-87
6134,-88
6135,-88
6136,-88
6137,-87
6138,-86
6139,-84
6140,-82
6141,-80
6142,-78
6143,-77
6144,-75
6145,-74
6146,-75
6147,-76
6148,-79
6149,-82
6150,-86
6151,-90
6152,-93
6153,-94
6154,-93
6155,-91
6156,-86
6157,-81
6158,-77
6159,-76
6160,-81
6161,-93
6162,-113
6163,-139
6164,-172
6165,-206
6166,-237
6167,-258
6168,-265
6169,-252
6170,-214
6171,-151
6172,-62
6173,48
6174,176
6175,310
6176,443
6177,565
6178,665
6179,735
6180,771
6181,767
6182,725
6183,646
6184,537
6185,406
6186,260
6187,111
6188,-31
6189,-161
6190,-269
6191,-351
6192,-403
6193,-427
6194,-424
6195,-397
6196,-353
6197,-298
6198,-237
6199,-179
6200,-128
6201,-87
6202,-59
6203,-45
6204,-42
6205,-50
6206,-65
6207,-82
6208,-99
6209,-113
6210,-121
6211,-124
6212,-120
6213,-111
6214,-98
6215,-82
6216,-67
6217,-53
6218,-42
6219,-33
6220,-27
6221,-25
6222,-25
6223,-26
6224,-29
6225,-32
6226,-36
6227,-39
6228,-42
6229,-46
6230,-49
6231,-52
6232,-55
6233,-58
6234,-60
6235,-62
6236,-63
6237,-63
6238,-63
6239,-61
6240,-60
6241,-57
6242,-54
6243,-51
6244,-47
6245,-42
6246,-37
6247,-32
6248,-26
6249,-21
6250,-15
6251,-8
6252,-2
6253,3
6254,9
6255,15
6256,22
6257,28
6258,34
6259,41
6260,47
6261,53
6262,60
6263,66
6264,72
6265,78
6266,85
6267,91
6268,97
6269,103
6270,109
6271,115
6272,121
6273,127
6274,132
6275,138
6276,143
6277,147
6278,152
6279,156
6280,159
6281,163
6282,165
6283,168
6284,170
6285,171
6286,172
6287,173
6288,173
6289,172
6290,171
6291,170
6292,168
6293,166
6294,163
6295,160
6296,156
6297,152
6298,148
6299,143
6300,138
6301,132
6302,126
6303,120
6304,114
6305,107
6306,101
6307,94
6308,87
6309,80
6310,73
6311,66
6312,59
6313,52
6314,45
6315,38
6316,32
6317,25
6318,19
6319,13
6320,7
6321,2
6322,-3
6323,-8
6324,-13
6325,-17
6326,-21
6327,-25
6328,-29
6329,-32
6330,-35
6331,-37
6332,-40
6333,-42
6334,-43
6335,-45
6336,-46
6337,-47
6338,-48
6339,-48
6340,-49
6341,-49
6342,-49
6343,-49
6344,-48
6345,-48
6346,-47
6347,-47
6348,-46
6349,-46
6350,-45
6351,-44
6352,-44
6353,-43
6354,-43
6355,-42
6356,-42
6357,-41
6358,-41
6359,-41
6360,-40
6361,-40
6362,-40
6363,-40
6364,-40
6365,-40
6366,-41
6367,-41
6368,-41
6369,-42
6370,-42
6371,-43
6372,-43
6373,-44
6374,-44
6375,-45
6376,-45
6377,-46
6378,-46
6379,-47
6380,-47
6381,-47
6382,-47
6383,-47
6384,-47
6385,-47
6386,-47
6387,-47
6388,-46
6389,-46
6390,-45
6391,-44
6392,-43
6393,-42
6394,-41
6395,-39
6396,-38
6397,-36
6398,-35
6399,-33
6400,-31
6401,-29
6402,-27
6403,-25
6404,-23
6405,-21
6406,-19
6407,-17
6408,-15
6409,-13
6410,-11
6411,-8
6412,-6
6413,-4
6414,-2
6415,-1
6416,0
6417,2
6418,3
6419,5
6420,6
6421,7
6422,8
6423,9
6424,9
6425,10
6426,10
6427,10
6428,10
6429,10
6430,9
6431,9
6432,8
6433,6
6434,5
6435,4
6436,2
6437,0
6438,-1
6439,-4
6440,-6
6441,-9
6442,-12
6443,-15
6444,-18
6445,-22
6446,-25
6447,-29
6448,-32
6449,-36
6450,-40
6451,-44
6452,-48
6453,-52
6454,-56
6455,-60
6456,-64
6457,-69
6458,-73
6459,-77
6460,-81
6461,-85
6462,-89
6463,-93
6464,-96
6465,-99
6466,-102
6467,-104
6468,-106
6469,-108
6470,-109
6471,-109
6472,-109
6473,-109
6474,-109
6475,-109
6476,-108
6477,-108
6478,-108
6479,-109
6480,-110
6481,-111
6482,-114
6483,-118
6484,-123
6485,-128
6486,-133
6487,-137
6488,-140
6489,-140
6490,-137
6491,-133
6492,-126
6493,-121
6494,-118
6495,-120
6496,-127
6497,-141
6498,-162
6499,-189
6500,-219
6501,-246
6502,-265
6503,-271
6504,-260
6505,-225
6506,-167
6507,-84
6508,19
6509,139
6510,267
6511,395
6512,512
6513,609
6514,678
6515,714
6516,712
6517,672
6518,598
6519,495
6520,370
6521,233
6522,94
6523,-37
6524,-155
6525,-253
6526,-326
6527,-371
6528,-391
6529,-389
6530,-369
6531,-336
6532,-294
6533,-249
6534,-205
6535,-167
6536,-137
6537,-114
6538,-98
6539,-88
6540,-84
6541,-85
6542,-87
6543,-90
6544,-91
6545,-91
6546,-88
6547,-85
6548,-79
6549,-72
6550,-64
6551,-57
6552,-51
6553,-47
6554,-45
6555,-45
6556,-46
6557,-50
6558,-54
6559,-60
6560,-65
6561,-69
6562,-73
6563,-77
6564,-80
6565,-82
6566,-83
6567,-83
6568,-82
6569,-81
6570,-78
6571,-76
6572,-72
6573,-68
6574,-63
6575,-58
6576,-53
6577,-48
6578,-42
6579,-37
6580,-31
6581,-26
6582,-20
6583,-15
6584,-9
6585,-4
6586,1
6587,6
6588,12
6589,17
6590,23
6591,28
6592,34
6593,40
6594,46
6595,52
6596,59
6597,65
6598,72
6599,78
6600,85
6601,91
6602,97
6603,104
6604,110
6605,117
6606,123
6607,129
6608,135
6609,140
6610,146
6611,151
6612,156
6613,161
6614,166
6615,171
6616,175
6617,179
6618,183
6619,187
6620,190
6621,192
6622,195
6623,196
6624,197
6625,198
6626,198
6627,197
6628,196
6629,194
6630,192
6631,189
6632,184
6633,180
6634,174
6635,169
6636,162
6637,156
6638,149
6639,141
6640,134
6641,126
6642,118
6643,109
6644,101
6645,93
6646,84
6647,76
6648,69
6649,61
6650,53
6651,46
6652,39
6653,32
6654,25
6655,18
6656,12
6657,6
6658,0
6659,-5
6660,-10
6661,-15
6662,-19
6663,-24
6664,-28
6665,-32
6666,-35
6667,-38
6668,-41
6669,-44
6670,-46
6671,-48
6672,-49
6673,-50
6674,-51
6675,-52
6676,-52
6677,-52
6678,-52
6679,-51
6680,-51
6681,-50
6682,-49
6683,-48
6684,-47
6685,-45
6686,-44
6687,-43
6688,-41
6689,-40
6690,-38
6691,-37
6692,-35
6693,-34
6694,-32
6695,-31
6696,-29
6697,-28
6698,-26
6699,-25
6700,-24
6701,-23
6702,-22
6703,-21
6704,-20
6705,-19
6706,-18
6707,-17
6708,-16
6709,-16
6710,-15
6711,-14
6712,-14
6713,-13
6714,-12
6715,-11
6716,-11
6717,-10
6718,-9
6719,-9
6720,-8
6721,-7
6722,-6
6723,-5
6724,-4
6725,-3
6726,-2
6727,0
6728,0
6729,1
6730,3
6731,4
6732,6
6733,7
6734,9
6735,11
6736,12
6737,14
6738,16
6739,18
6740,20
6741,21
6742,23
6743,25
6744,27
6745,29
6746,30
6747,32
6748,34
6749,35
6750,37
6751,38
6752,39
6753,41
6754,42
6755,43
6756,44
6757,44
6758,45
6759,45
6760,46
6761,46
6762,46
6763,45
6764,45
6765,44
6766,43
6767,42
6768,41
6769,39
6770,38
6771,36
6772,34
6773,32
6774,29
6775,27
6776,24
6777,21
6778,18
6779,15
6780,11
6781,8
6782,4
6783,1
6784,-2
6785,-6
6786,-10
6787,-14
6788,-18
6789,-23
6790,-27
6791,-31
6792,-36
6793,-40
6794,-45
6795,-49
6796,-53
6797,-57
6798,-61
6799,-65
6800,-68
6801,-71
6802,-73
6803,-74
6804,-75
6805,-76
6806,-76
6807,-75
6808,-74
6809,-72
6810,-70
6811,-67
6812,-64
6813,-61
6814,-59
6815,-56
6816,-54
6817,-54
6818,-54
6819,-56
6820,-59
6821,-63
6822,-67
6823,-70
6824,-73
6825,-74
6826,-73
6827,-70
6828,-67
6829,-64
6830,-64
6831,-69
6832,-79
6833,-96
6834,-120
6835,-150
6836,-185
6837,-219
6838,-247
6839,-265
6840,-267
6841,-250
6842,-208
6843,-143
6844,-53
6845,54
6846,177
6847,305
6848,430
6849,543
6850,635
6851,698
6852,728
6853,722
6854,679
6855,602
6856,497
6857,371
6858,233
6859,92
6860,-42
6861,-164
6862,-265
6863,-342
6864,-392
6865,-415
6866,-414
6867,-392
6868,-354
6869,-304
6870,-248
6871,-192
6872,-141
6873,-97
6874,-62
6875,-39
6876,-26
6877,-23
6878,-28
6879,-38
6880,-51
6881,-63
6882,-73
6883,-80
6884,-83
6885,-81
6886,-75
6887,-67
6888,-57
6889,-48
6890,-41
6891,-36
6892,-33
6893,-32
6894,-34
6895,-37
6896,-42
6897,-46
6898,-50
6899,-54
6900,-57
6901,-59
6902,-60
6903,-60
6904,-60
6905,-59
6906,-57
6907,-55
6908,-52
6909,-48
6910,-45
6911,-41
6912,-37
6913,-32
6914,-28
6915,-24
6916,-19
6917,-15
6918,-11
6919,-6
6920,-2
6921,1
6922,5
6923,10
6924,14
6925,18
6926,22
6927,27
6928,32
6929,37
6930,41
6931,46
6932,52
6933,57
6934,62
6935,67
6936,72
6937,78
6938,83
6939,89
6940,94
6941,99
6942,105
6943,110
6944,115
6945,120
6946,126
6947,131
6948,136
6949,141
6950,147
6951,152
6952,157
6953,161
6954,166
6955,170
6956,173
6957,177
6958,179
6959,182
6960,183
6961,184
6962,185
6963,184
6964,183
6965,181
6966,177
6967,174
6968,169
6969,164
6970,158
6971,152
6972,145
6973,138
6974,130
6975,123
6976,115
6977,107
6978,99
6979,90
6980,82
6981,75
6982,67
6983,59
6984,52
6985,45
6986,38
6987,31
6988,24
6989,18
6990,11
6991,5
6992,0
6993,-6
6994,-11
6995,-17
6996,-22
6997,-27
6998,-32
6999,-37
7000,-41
7001,-45
7002,-49
7003,-52
7004,-55
7005,-58
7006,-61
7007,-63
7008,-65
7009,-66
7010,-68
7011,-69
7012,-70
7013,-70
7014,-71
7015,-71
7016,-71
7017,-71
7018,-71
7019,-71
7020,-70
7021,-70
7022,-69
7023,-69
7024,-68
7025,-67
7026,-67
7027,-66
7028,-65
7029,-65
7030,-64
7031,-63
7032,-63
7033,-62
7034,-62
7035,-61
7036,-61
7037,-60
7038,-60
7039,-59
7040,-59
7041,-59
7042,-58
7043,-58
7044,-57
7045,-57
7046,-57
7047,-56
7048,-55
7049,-55
7050,-54
7051,-53
7052,-52
7053,-51
7054,-50
7055,-49
7056,-48
7057,-47
7058,-45
7059,-43
7060,-42
7061,-40
7062,-38
7063,-36
7064,-34
7065,-31
7066,-29
7067,-26
7068,-24
7069,-21
7070,-18
7071,-15
7072,-13
7073,-10
7074,-7
7075,-4
7076,-1
7077,1
7078,4
7079,7
7080,9
7081,12
7082,15
7083,17
7084,19
7085,21
7086,24
7087,25
7088,27
7089,29
7090,30
7091,31
7092,32
7093,33
7094,33
7095,33
7096,33
7097,33
7098,32
7099,31
7100,30
7101,29
7102,27
7103,25
7104,23
7105,21
7106,18
7107,16
7108,13
7109,10
7110,6
7111,3
7112,0
7113,-4
7114,-7
7115,-11
7116,-15
7117,-19
7118,-23
7119,-27
7120,-32
7121,-36
7122,-40
7123,-44
7124,-49
7125,-53
7126,-57
7127,-61
7128,-65
7129,-68
7130,-72
7131,-75
7132,-78
7133,-80
7134,-82
7135,-84
7136,-85
7137,-85
7138,-85
7139,-85
7140,-84
7141,-82
7142,-81
7143,-79
7144,-77
7145,-76
7146,-75
7147,-75
7148,-75
7149,-77
7150,-79
7151,-83
7152,-87
7153,-91
7154,-94
7155,-96
7156,-97
7157,-95
7158,-91
7159,-86
7160,-81
7161,-79
7162,-81
7163,-89
7164,-104
7165,-127
7166,-154
7167,-182
7168,-207
7169,-225
7170,-236
7171,-238
7172,-222
7173,-180
7174,-110
7175,-8
7176,114
7177,251
7178,399
7179,545
7180,679
7181,780
7182,825
7183,804
7184,721
7185,596
7186,455
7187,314
7188,179
7189,50
7190,-76
7191,-194
7192,-295
7193,-371
7194,-418
7195,-438
7196,-434
7197,-412
7198,-374
7199,-325
7200,-272
7201,-220
7202,-173
7203,-133
7204,-102
7205,-79
7206,-66
7207,-61
7208,-62
7209,-66
7210,-71
7211,-74
7212,-75
7213,-74
7214,-70
7215,-63
7216,-54
7217,-43
7218,-34
7219,-26
7220,-21
7221,-18
7222,-18
7223,-20
7224,-25
7225,-31
7226,-38
7227,-44
7228,-50
7229,-55
7230,-60
7231,-64
7232,-66
7233,-68
7234,-68
7235,-68
7236,-67
7237,-64
7238,-61
7239,-58
7240,-53
7241,-48
7242,-42
7243,-37
7244,-31
7245,-25
7246,-19
7247,-14
7248,-8
7249,-2
7250,2
7251,8
7252,13
7253,18
7254,23
7255,28
7256,33
7257,38
7258,43
7259,48
7260,53
7261,58
7262,63
7263,69
7264,74
7265,80
7266,86
7267,91
7268,97
7269,103
7270,109
7271,114
7272,120
7273,125
7274,130
7275,135
7276,140
7277,145
7278,149
7279,153
7280,157
7281,160
7282,163
7283,166
7284,168
7285,170
7286,171
7287,173
7288,173
7289,173
7290,173
7291,173
7292,171
7293,170
7294,168
7295,165
7296,162
7297,159
7298,155
7299,151
7300,146
7301,141
7302,136
7303,130
7304,124
7305,118
7306,112
7307,105
7308,98
7309,91
7310,84
7311,77
7312,70
7313,63
7314,55
7315,48
7316,41
7317,34
7318,27
7319,20
7320,14
7321,7
7322,1
7323,-4
7324,-10
7325,-15
7326,-20
7327,-25
7328,-30
7329,-34
7330,-38
7331,-42
7332,-45
7333,-48
7334,-51
7335,-53
7336,-55
7337,-57
7338,-59
7339,-60
7340,-61
7341,-62
7342,-63
7343,-64
7344,-64
7345,-64
7346,-64
7347,-64
7348,-64
7349,-63
7350,-63
7351,-62
7352,-62
7353,-61
7354,-60
7355,-60
7356,-59
7357,-58
7358,-57
7359,-57
7360,-56
7361,-55
7362,-54
7363,-53
7364,-52
7365,-52
7366,-51
7367,-50
7368,-49
7369,-48
7370,-47
7371,-46
7372,-45
7373,-44
7374,-43
7375,-41
7376,-40
7377,-39
7378,-37
7379,-36
7380,-34
7381,-32
7382,-31
7383,-29
7384,-27
7385,-24
7386,-22
7387,-20
7388,-18
7389,-15
7390,-13
7391,-10
7392,-8
7393,-5
7394,-3
7395,0
7396,2
7397,4
7398,7
7399,9
7400,12
7401,14
7402,17
7403,19
7404,21
7405,23
7406,25
7407,27
7408,28
7409,30
7410,31
7411,32
7412,32
7413,33
7414,33
7415,33
7416,33
7417,33
7418,32
7419,31
7420,30
7421,29
7422,27
7423,25
7424,23
7425,20
7426,18
7427,15
7428,12
7429,9
7430,6
7431,2
7432,-1
7433,-4
7434,-8
7435,-12
7436,-16
7437,-20
7438,-24
7439,-28
7440,-32
7441,-36
7442,-40
7443,-45
7444,-49
7445,-53
7446,-57
7447,-61
7448,-65
7449,-69
7450,-73
7451,-76
7452,-80
7453,-82
7454,-85
7455,-87
7456,-88
7457,-89
7458,-90
7459,-89
7460,-88
7461,-87
7462,-85
7463,-82
7464,-79
7465,-76
7466,-74
7467,-71
7468,-69
7469,-68
7470,-68
7471,-69
7472,-71
7473,-74
7474,-77
7475,-80
7476,-82
7477,-82
7478,-82
7479,-79
7480,-76
7481,-74
7482,-74
7483,-79
7484,-90
7485,-107
7486,-132
7487,-164
7488,-200
7489,-235
7490,-265
7491,-284
7492,-287
7493,-269
7494,-226
7495,-157
7496,-63
7497,51
7498,182
7499,319
7500,453
7501,575
7502,675
7503,745
7504,778
7505,771
7506,726
7507,644
7508,531
7509,396
7510,248
7511,99
7512,-41
7513,-167
7514,-269
7515,-343
7516,-389
7517,-408
7518,-403
7519,-380
7520,-345
7521,-303
7522,-261
7523,-224
7524,-193
7525,-171
7526,-156
7527,-147
7528,-142
7529,-139
7530,-136
7531,-131
7532,-122
7533,-111
7534,-97
7535,-82
7536,-67
7537,-52
7538,-39
7539,-28
7540,-20
7541,-15
7542,-13
7543,-13
7544,-15
7545,-18
7546,-23
7547,-28
7548,-35
7549,-41
7550,-47
7551,-53
7552,-59
7553,-64
7554,-68
7555,-72
7556,-74
7557,-75
7558,-76
7559,-75
7560,-74
7561,-71
7562,-68
7563,-64
7564,-60
7565,-55
7566,-49
7567,-44
7568,-38
7569,-33
7570,-27
7571,-21
7572,-16
7573,-11
7574,-5
7575,0
7576,4
7577,9
7578,14
7579,18
7580,23
7581,27
7582,32
7583,36
7584,41
7585,45
7586,49
7587,54
7588,58
7589,63
7590,68
7591,72
7592,77
7593,82
7594,87
7595,93
7596,99
7597,105
7598,111
7599,117
7600,124
7601,131
7602,137
7603,144
7604,151
7605,157
7606,163
7607,168
7608,173
7609,177
7610,180
7611,183
7612,184
7613,184
7614,183
7615,181
7616,178
7617,174
7618,169
7619,163
7620,156
7621,149
7622,141
7623,132
7624,124
7625,115
7626,106
7627,98
7628,89
7629,81
7630,73
7631,65
7632,58
7633,51
7634,44
7635,38
7636,32
7637,26
7638,20
7639,14
7640,9
7641,4
7642,-1
7643,-6
7644,-11
7645,-16
7646,-21
7647,-26
7648,-30
7649,-35
7650,-39
7651,-44
7652,-48
7653,-51
7654,-55
7655,-58
7656,-61
7657,-64
7658,-66
7659,-68
7660,-70
7661,-72
7662,-73
7663,-75
7664,-76
7665,-76
7666,-77
7667,-77
7668,-78
7669,-78
7670,-78
7671,-78
7672,-78
7673,-77
7674,-77
7675,-77
7676,-76
